TERM_CODE,CRN,PART_TERM,NO_STUDENTS,AVG_MARK,MARK_100_80,MARK_79_70,MARK_69_60,MARK_59_50,MARK_49_40,MARK_39_25,MARK_24_0,ASSESS_EXAM,ASSESS_CRSE,ASSESS_OTHER
201213,15961,S2,35, 65.43,   8.57,  20.00,  45.71,  17.14,   8.57,    .00,    .00,  30.00,  60.00,  10.00
201213,15978,S1,28, 57.54,    .00,   7.14,  46.43,  32.14,   3.57,   7.14,   3.57, 100.00,    .00,    .00
201213,16404,S2,38, 64.55,  15.79,  21.05,  34.21,  10.53,  15.79,   2.63,    .00,    .00,    .00,    .00
201213,16505,S1,5, 70.60,    .00,  60.00,  40.00,    .00,    .00,    .00,    .00,  35.00,    .00,  65.00
201213,16506,S2,2, 77.00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,16532,S2,59, 59.31,    .00,  22.03,  33.90,  32.20,   5.08,   3.39,   3.39, 100.00,    .00,    .00
201213,16533,S1,117, 59.34,   7.69,  17.09,  31.62,  17.09,  22.22,   1.71,   2.56,  20.00,  80.00,    .00
201213,16551,S2,43, 67.00,   9.30,  34.88,  30.23,  20.93,   2.33,    .00,   2.33,  25.00,  75.00,    .00
201213,16571,S2,9, 62.78,    .00,  11.11,  66.67,  22.22,    .00,    .00,    .00,    .00,    .00,    .00
201213,16591,S1,77, 56.43,   1.30,   7.79,  38.96,  28.57,  14.29,   7.79,   1.30,  30.00,  60.00,  10.00
201213,16593,S2,199, 59.08,  13.07,  10.05,  34.67,  18.09,  14.07,   7.54,   2.51,  10.00,  90.00,    .00
201213,16597,S1,16, 78.63,  56.25,  31.25,   6.25,   6.25,    .00,    .00,    .00,    .00,    .00,    .00
201213,16610,S2,11, 66.00,    .00,  36.36,  36.36,  27.27,    .00,    .00,    .00,  30.00,    .00,  70.00
201213,16612,S2,31, 68.81,  12.90,  22.58,  54.84,   9.68,    .00,    .00,    .00,  50.00,  50.00,    .00
201213,16624,S2,22, 61.14,    .00,  13.64,  50.00,  22.73,  13.64,    .00,    .00,    .00,  50.00,    .00
201213,16636,S2,49, 62.55,    .00,  14.29,  57.14,  26.53,   2.04,    .00,    .00, 100.00,    .00,    .00
201213,16638,S2,148, 61.54,  14.19,  17.57,  27.70,  20.27,  14.86,   3.38,   2.03,  30.00,  70.00,    .00
201213,16640,S2,131, 58.70,   6.87,  14.50,  32.06,  22.90,  17.56,   3.05,   3.05,  30.00,  70.00,    .00
201213,16642,S1,154, 65.94,  18.18,  29.87,  22.08,  18.18,   7.79,   1.30,   2.60,  30.00,  70.00,    .00
201213,16644,S1,127, 65.61,   5.51,  33.07,  36.22,  16.54,   8.66,    .00,    .00, 100.00,    .00,    .00
201213,16646,S1,3, 50.00,    .00,    .00,    .00,  66.67,  33.33,    .00,    .00, 100.00,    .00,    .00
201213,16647,S2,127, 61.18,   7.87,  23.62,  26.77,  20.47,  18.90,   2.36,    .00, 100.00,    .00,    .00
201213,16648,S2,5, 27.40,    .00,  20.00,    .00,    .00,  20.00,    .00,  60.00, 100.00,    .00,    .00
201213,16657,S1,150, 59.85,   9.33,  18.67,  21.33,  26.67,  18.67,   4.67,    .67,  20.00,  70.00,  10.00
201213,16669,S2,31, 75.68,  41.94,  32.26,  19.35,   3.23,   3.23,    .00,    .00,    .00, 100.00,    .00
201213,16671,S1,87, 66.79,    .00,  26.44,  67.82,   3.45,   2.30,    .00,    .00,    .00,  70.00,  30.00
201213,16673,S1,93, 61.23,    .00,   7.53,  64.52,  23.66,   4.30,    .00,    .00, 100.00,    .00,    .00
201213,16679,S1,20, 65.45,  20.00,  25.00,  25.00,   5.00,  25.00,    .00,    .00,    .00, 100.00,    .00
201213,16687,1,72, 68.22,   2.78,  40.28,  48.61,   6.94,    .00,    .00,   1.39, 100.00,    .00,    .00
201213,16688,S2,48, 58.77,  10.42,  20.83,  18.75,  16.67,  27.08,   6.25,    .00,    .00,  80.00,  20.00
201213,16713,S2,61, 58.98,  11.48,  27.87,  16.39,  18.03,  14.75,   4.92,   6.56,    .00, 100.00,    .00
201213,16723,S2,24, 67.25,    .00,  37.50,  62.50,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,16779,S1,26, 65.62,    .00,  11.54,  80.77,   7.69,    .00,    .00,    .00,  90.00,    .00,  10.00
201213,16782,S2,56, 53.96,   1.79,  12.50,  32.14,  23.21,  19.64,   5.36,   5.36,  30.00,  70.00,    .00
201213,16819,S2,197, 60.53,  10.15,  20.81,  24.87,  25.38,  12.69,   4.57,   1.52,  10.00,  90.00,    .00
201213,16838,S2,48, 65.56,    .00,  20.83,  79.17,    .00,    .00,    .00,    .00,  70.00,    .00,  30.00
201213,16841,S1,126, 63.90,   2.38,  34.13,  32.54,  23.02,   7.14,    .79,    .00,  15.00,  85.00,    .00
201213,16855,S2,21, 64.00,    .00,  14.29,  61.90,  23.81,    .00,    .00,    .00,  67.00,  33.00,    .00
201213,16888,S1,42, 65.10,    .00,  19.05,  61.90,  19.05,    .00,    .00,    .00, 100.00,    .00,    .00
201213,16910,S2,24, 61.88,    .00,   8.33,  62.50,  25.00,    .00,    .00,   4.17, 100.00,    .00,    .00
201213,16911,S1,18, 49.78,    .00,  16.67,  44.44,  16.67,    .00,    .00,  22.22, 100.00,    .00,    .00
201213,16912,S2,28, 66.75,  14.29,  21.43,  39.29,  25.00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,16914,S2,10, 66.80,    .00,  30.00,  70.00,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,16916,S1,16, 63.00,    .00,  18.75,  50.00,  25.00,   6.25,    .00,    .00, 100.00,    .00,    .00
201213,16917,S2,23, 64.04,    .00,  30.43,  43.48,  21.74,   4.35,    .00,    .00, 100.00,    .00,    .00
201213,16919,S1,75, 56.92,   9.33,  13.33,  22.67,  24.00,  17.33,  10.67,   2.67,  20.00,  80.00,    .00
201213,16923,S2,29, 69.48,  27.59,  34.48,  24.14,  10.34,    .00,    .00,   3.45,  10.00,  90.00,    .00
201213,16983,S1,60, 58.25,   1.67,  10.00,  38.33,  38.33,   6.67,   1.67,   3.33,  25.00,  75.00,    .00
201213,16989,S2,32, 75.63,   9.38,  90.63,    .00,    .00,    .00,    .00,    .00,  60.00,    .00,  40.00
201213,16991,S2,81, 66.53,  14.81,  34.57,  24.69,  18.52,   4.94,   1.23,   1.23,    .00, 100.00,    .00
201213,16993,S2,84, 63.65,   7.14,  23.81,  35.71,  23.81,   8.33,   1.19,    .00,  20.00,  80.00,    .00
201213,17005,S1,159, 60.10,   1.26,  16.35,  39.62,  27.67,  13.21,    .00,   1.89,  30.00,  70.00,    .00
201213,17008,S2,178, 61.21,    .00,  17.42,  52.81,  17.98,   7.87,   2.25,   1.69,  64.68,  35.32,    .00
201213,17010,S1,173, 61.51,   3.47,  16.76,  41.04,  26.01,   9.83,   1.73,   1.16,    .00, 100.00,    .00
201213,17014,S2,47, 67.68,    .00,  29.79,  70.21,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,17021,S2,26, 62.23,    .00,   7.69,  73.08,  11.54,   3.85,   3.85,    .00, 100.00,    .00,    .00
201213,17026,S2,172, 63.98,    .00,  22.09,  59.30,  14.53,   2.91,    .00,   1.16, 100.00,    .00,    .00
201213,17033,S2,156, 60.97,    .00,  12.18,  58.33,  21.15,   5.77,    .00,   2.56, 100.00,    .00,    .00
201213,17035,S2,26, 58.35,    .00,    .00,  57.69,  26.92,  15.38,    .00,    .00,  40.00,  50.00,  10.00
201213,17048,S2,72, 67.94,   5.56,  31.94,  54.17,   5.56,   1.39,    .00,   1.39,  15.00,  60.00,  25.00
201213,17114,S2,30, 64.27,   3.33,  23.33,  50.00,  20.00,   3.33,    .00,    .00,  90.00,    .00,  10.00
201213,17131,S2,15, 63.33,    .00,  26.67,  46.67,  26.67,    .00,    .00,    .00,  75.00,    .00,  25.00
201213,17135,S1,45, 58.82,    .00,  15.56,  40.00,  26.67,   8.89,   8.89,    .00, 100.00,    .00,    .00
201213,17142,S1,5, 60.20,    .00,  20.00,    .00,  80.00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,17166,S1,18, 64.56,    .00,  16.67,  61.11,  22.22,    .00,    .00,    .00,  50.00,  50.00,    .00
201213,17172,S2,17, 67.24,    .00,  35.29,  58.82,   5.88,    .00,    .00,    .00, 100.00,    .00,    .00
201213,17176,S1,15, 64.33,    .00,  20.00,  60.00,  20.00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,17178,S2,15, 66.27,    .00,  20.00,  73.33,   6.67,    .00,    .00,    .00,    .00,    .00,    .00
201213,17182,S1,15, 68.60,    .00,  46.67,  53.33,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,17183,S2,12, 70.00,    .00,  58.33,  41.67,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,17200,1,10, 66.80,  10.00,  30.00,  30.00,  30.00,    .00,    .00,    .00,    .00,    .00,    .00
201213,17201,1,5, 63.00,    .00,  20.00,  40.00,  40.00,    .00,    .00,    .00,    .00,    .00,    .00
201213,17202,1,3, 58.33,    .00,    .00,  33.33,  66.67,    .00,    .00,    .00,    .00,    .00,    .00
201213,17209,S2,91, 61.54,   8.79,  24.18,  25.27,  28.57,   6.59,   5.49,   1.10,  10.00,  90.00,    .00
201213,17210,S1,108, 61.21,   7.41,  20.37,  31.48,  21.30,  12.96,   4.63,   1.85,  10.00,  90.00,    .00
201213,17251,S2,14, 67.00,   7.14,  28.57,  50.00,  14.29,    .00,    .00,    .00,    .00,    .00,    .00
201213,17431,1,50, 59.36,  10.00,  12.00,  34.00,  22.00,   8.00,  12.00,   2.00, 100.00,    .00,    .00
201213,17433,1,65, 63.23,   4.62,  29.23,  29.23,  27.69,   7.69,    .00,   1.54, 100.00,    .00,    .00
201213,17434,1,62, 59.13,   3.23,  17.74,  25.81,  37.10,  16.13,    .00,    .00, 100.00,    .00,    .00
201213,17436,1,65, 59.65,   4.62,  10.77,  40.00,  33.85,   3.08,   7.69,    .00, 100.00,    .00,    .00
201213,17447,S2,13, 61.38,  23.08,  15.38,  30.77,   7.69,   7.69,   7.69,   7.69,    .00, 100.00,    .00
201213,17451,S2,30, 69.03,  10.00,  50.00,  30.00,   6.67,    .00,    .00,   3.33,  30.00,  50.00,  20.00
201213,17452,1,21, 63.24,   4.76,  28.57,  42.86,   9.52,   9.52,    .00,   4.76,  35.00,  60.00,   5.00
201213,17494,S2,14, 54.29,  14.29,  14.29,  35.71,   7.14,   7.14,   7.14,  14.29,  40.00,  60.00,    .00
201213,17511,S1,4, 65.75,    .00,  25.00,  75.00,    .00,    .00,    .00,    .00,  26.00,  60.00,  14.00
201213,17513,S1,14, 67.36,    .00,  42.86,  50.00,   7.14,    .00,    .00,    .00, 100.00,    .00,    .00
201213,17514,S2,10, 67.10,    .00,  30.00,  60.00,  10.00,    .00,    .00,    .00,  50.00,  50.00,    .00
201213,17518,S2,25, 70.60,   4.00,  56.00,  36.00,   4.00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,17530,S2,65, 64.49,    .00,  20.00,  60.00,  18.46,   1.54,    .00,    .00,  60.00,  40.00,    .00
201213,17553,S1,66, 71.30,  13.64,  50.00,  33.33,   1.52,   1.52,    .00,    .00,  80.00,    .00,  20.00
201213,17554,S1,157, 65.22,    .64,  15.92,  77.07,   5.73,    .00,    .00,    .64,  40.00,    .00,  60.00
201213,17559,S2,13, 61.31,    .00,  23.08,  30.77,  38.46,   7.69,    .00,    .00,  50.00,  50.00,    .00
201213,17570,S1,25, 64.20,    .00,  16.00,  72.00,   8.00,    .00,   4.00,    .00,  70.00,    .00,  30.00
201213,17571,S1,47, 66.15,   8.51,  23.40,  51.06,  12.77,   2.13,   2.13,    .00,  90.00,    .00,  10.00
201213,17573,S2,150, 60.54,   4.00,  19.33,  38.00,  24.00,  11.33,   1.33,   2.00,    .00, 100.00,    .00
201213,17587,S1,1, 55.00,    .00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00,    .00
201213,17630,S1,7, 61.00,    .00,    .00,  71.43,  28.57,    .00,    .00,    .00, 100.00,    .00,    .00
201213,17643,S2,6, 56.83,  16.67,  16.67,  16.67,  16.67,    .00,  33.33,    .00, 100.00,    .00,    .00
201213,17650,S1,19, 55.74,    .00,    .00,  21.05,  78.95,    .00,    .00,    .00,  70.00,    .00,  30.00
201213,17657,S1,28, 64.89,  21.43,  25.00,  17.86,  14.29,  17.86,   3.57,    .00,    .00, 100.00,    .00
201213,17658,S2,14, 84.43,  71.43,  14.29,  14.29,    .00,    .00,    .00,    .00,    .00, 100.00,    .00
201213,17697,S1,15, 63.33,    .00,   6.67,  66.67,  26.67,    .00,    .00,    .00, 100.00,    .00,    .00
201213,17698,S2,14, 62.86,    .00,  21.43,  71.43,    .00,    .00,   7.14,    .00,    .00,    .00,    .00
201213,17715,S2,22, 62.05,   4.55,  13.64,  40.91,  31.82,   9.09,    .00,    .00,  40.00,  60.00,    .00
201213,17760,S1,13, 62.08,    .00,    .00,  84.62,  15.38,    .00,    .00,    .00, 100.00,    .00,    .00
201213,17761,S2,11, 63.82,    .00,    .00,  90.91,   9.09,    .00,    .00,    .00,    .00,    .00,    .00
201213,17763,S1,14, 62.43,    .00,   7.14,  71.43,  21.43,    .00,    .00,    .00, 100.00,    .00,    .00
201213,17764,S2,11, 64.09,    .00,   9.09,  72.73,  18.18,    .00,    .00,    .00,    .00,    .00,    .00
201213,17778,1,3, 68.33,  33.33,    .00,  66.67,    .00,    .00,    .00,    .00,  20.00,  60.00,  20.00
201213,17780,1,9, 63.33,    .00,  44.44,  22.22,  22.22,    .00,    .00,  11.11,  30.00,  60.00,  10.00
201213,17785,1,2, 59.00,    .00,    .00,  50.00,  50.00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,17786,1,10, 68.90,  30.00,  20.00,  30.00,  10.00,  10.00,    .00,    .00,  50.00,  40.00,  10.00
201213,18024,S2,102, 62.09,   7.84,  24.51,  24.51,  26.47,  13.73,   2.94,    .00,  30.00,  70.00,    .00
201213,18026,S1,16, 67.88,    .00,  31.25,  68.75,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,18027,S1,22, 65.64,    .00,  36.36,  54.55,    .00,   4.55,   4.55,    .00,  60.00,    .00,  40.00
201213,18028,S2,13, 67.92,    .00,  30.77,  69.23,    .00,    .00,    .00,    .00,  50.00,  50.00,    .00
201213,18029,S1,63, 64.65,   1.59,  30.16,  50.79,  15.87,   1.59,    .00,    .00,  50.00,  50.00,    .00
201213,18040,S1,30, 58.87,    .00,  10.00,  50.00,  30.00,   6.67,   3.33,    .00, 100.00,    .00,    .00
201213,18074,S2,18, 56.72,    .00,  11.11,  44.44,  27.78,   5.56,   5.56,   5.56,  50.00,  50.00,    .00
201213,18076,S1,20, 60.35,    .00,  10.00,  65.00,  20.00,    .00,    .00,   5.00,  50.00,  50.00,    .00
201213,18079,S2,45, 61.07,    .00,   6.67,  57.78,  31.11,   4.44,    .00,    .00, 100.00,    .00,    .00
201213,18080,S2,21, 58.71,    .00,   9.52,  47.62,  33.33,   4.76,    .00,   4.76,  25.00,  50.00,  25.00
201213,18081,S1,8, 67.13,    .00,  25.00,  75.00,    .00,    .00,    .00,    .00,  10.00,  50.00,  40.00
201213,18086,S2,21, 67.86,  14.29,  23.81,  38.10,  23.81,    .00,    .00,    .00,    .00, 100.00,    .00
201213,18087,S1,15, 74.47,  26.67,  53.33,    .00,  20.00,    .00,    .00,    .00,    .00,  80.00,  20.00
201213,18089,S1,9, 71.11,  33.33,  55.56,    .00,    .00,    .00,  11.11,    .00,  10.00,  80.00,  10.00
201213,18095,S2,5, 69.80,  40.00,  20.00,  20.00,  20.00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,18106,S2,18, 65.33,    .00,  11.11,  83.33,   5.56,    .00,    .00,    .00,  75.00,  25.00,    .00
201213,18117,S1,26, 61.58,    .00,  11.54,  73.08,   7.69,    .00,   3.85,   3.85, 100.00,    .00,    .00
201213,18119,S1,41, 64.39,    .00,  26.83,  63.41,   2.44,   4.88,   2.44,    .00,  75.00,  25.00,    .00
201213,18120,S1,31, 64.87,    .00,  29.03,  54.84,   6.45,   6.45,   3.23,    .00,  60.00,  30.00,  10.00
201213,18126,S2,46, 65.57,    .00,  21.74,  63.04,  10.87,   4.35,    .00,    .00,    .00,    .00,    .00
201213,18127,S2,67, 64.25,    .00,  19.40,  65.67,  13.43,   1.49,    .00,    .00, 100.00,    .00,    .00
201213,18139,S2,37, 57.59,    .00,   5.41,  37.84,  48.65,   2.70,   2.70,   2.70,  40.00,  60.00,    .00
201213,18141,S2,33, 63.82,    .00,  27.27,  60.61,   6.06,   3.03,    .00,   3.03,  50.00,    .00,    .00
201213,18145,S1,48, 68.38,   8.33,  41.67,  31.25,  12.50,   4.17,   2.08,    .00,  10.00,  90.00,    .00
201213,18147,S2,14, 67.00,  14.29,  28.57,  21.43,  35.71,    .00,    .00,    .00,    .00, 100.00,    .00
201213,18148,1,14, 64.64,  21.43,  21.43,  28.57,  14.29,   7.14,    .00,   7.14,    .00, 100.00,    .00
201213,18149,S1,31, 71.29,  32.26,  25.81,  22.58,  16.13,   3.23,    .00,    .00,    .00, 100.00,    .00
201213,18151,S2,75, 64.53,  14.67,  21.33,  34.67,  17.33,   9.33,   2.67,    .00,  20.00,  80.00,    .00
201213,18154,S1,30, 65.23,  33.33,   6.67,  16.67,  23.33,  13.33,    .00,   6.67, 100.00,    .00,    .00
201213,18159,S1,35, 67.46,    .00,  42.86,  48.57,   2.86,   5.71,    .00,    .00,  60.00,    .00,  40.00
201213,18162,S2,29, 59.48,   6.90,  13.79,  34.48,  24.14,  13.79,   6.90,    .00,  50.00,  50.00,    .00
201213,18169,S2,27, 66.74,    .00,  33.33,  62.96,   3.70,    .00,    .00,    .00,  10.00,    .00,  40.00
201213,18171,S1,29, 58.83,  13.79,   6.90,  31.03,  24.14,  10.34,  10.34,   3.45, 100.00,    .00,    .00
201213,18174,S1,140, 65.04,   2.14,  41.43,  28.57,  21.43,   5.00,    .00,   1.43,  30.00,  25.00,  45.00
201213,18181,S2,32, 64.81,    .00,  15.63,  71.88,  12.50,    .00,    .00,    .00,  93.00,    .00,   7.00
201213,18188,S2,31, 59.06,   3.23,  19.35,  25.81,  22.58,  22.58,   6.45,    .00,  50.00,  50.00,    .00
201213,18191,S1,84, 67.50,  17.86,  33.33,  32.14,   7.14,   2.38,   4.76,   2.38,  50.00,  50.00,    .00
201213,18212,S2,142, 67.14,   2.82,  35.21,  50.70,   7.75,   2.11,    .70,    .70, 100.00,    .00,    .00
201213,18216,S1,63, 70.65,  25.40,  34.92,  22.22,  14.29,   1.59,   1.59,    .00,  20.00,  80.00,    .00
201213,18217,S2,32, 64.47,   6.25,  12.50,  62.50,  12.50,   6.25,    .00,    .00, 100.00,    .00,    .00
201213,18235,S2,34, 63.65,    .00,   2.94,  79.41,  17.65,    .00,    .00,    .00, 100.00,    .00,    .00
201213,18237,S2,27, 61.44,    .00,   3.70,  77.78,  11.11,   3.70,    .00,   3.70, 100.00,    .00,    .00
201213,18258,S2,22, 61.27,  18.18,   9.09,  27.27,  13.64,  27.27,   4.55,    .00,    .00,  85.00,  15.00
201213,18269,S2,8, 64.25,    .00,  25.00,  50.00,  12.50,  12.50,    .00,    .00,    .00,    .00,    .00
201213,18273,S2,37, 69.81,    .00,  67.57,  27.03,   5.41,    .00,    .00,    .00, 100.00,    .00,    .00
201213,18276,S1,38, 56.24,    .00,   5.26,  36.84,  42.11,   7.89,   5.26,   2.63,    .00, 100.00,    .00
201213,18292,S2,59, 61.20,  15.25,  23.73,  18.64,  18.64,  10.17,  11.86,   1.69,  20.00,  80.00,    .00
201213,18324,S2,8, 58.25,    .00,  12.50,  37.50,  37.50,  12.50,    .00,    .00,    .00,    .00,    .00
201213,18350,S1,7, 59.86,    .00,  14.29,  42.86,  42.86,    .00,    .00,    .00, 100.00,    .00,    .00
201213,18365,S2,8, 55.13,    .00,    .00,  87.50,    .00,    .00,    .00,  12.50, 100.00,    .00,    .00
201213,18392,S2,16, 64.13,    .00,  12.50,  81.25,   6.25,    .00,    .00,    .00, 100.00,    .00,    .00
201213,18393,S1,24, 63.21,    .00,   4.17,  83.33,   8.33,   4.17,    .00,    .00, 100.00,    .00,    .00
201213,18394,S2,3, 68.33,    .00,  66.67,  33.33,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,18398,S1,30, 63.83,    .00,  20.00,  60.00,  13.33,   6.67,    .00,    .00,  50.00,    .00,  50.00
201213,18399,S1,3, 69.00,    .00,  66.67,  33.33,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,18404,S1,94, 61.81,    .00,  12.77,  54.26,  30.85,   1.06,    .00,   1.06,  40.00,  60.00,    .00
201213,18409,S1,129, 76.14,  37.21,  40.31,  19.38,   3.10,    .00,    .00,    .00,  35.00,    .00,  65.00
201213,18411,S1,128, 63.59,  13.28,  22.66,  25.78,  23.44,  12.50,    .00,   2.34,  20.00,  80.00,    .00
201213,18412,S2,126, 63.44,  11.11,  23.02,  26.19,  21.43,  17.46,    .79,    .00,  20.00,  80.00,    .00
201213,18418,S1,27, 57.15,    .00,   3.70,  66.67,  18.52,    .00,   7.41,   3.70, 100.00,    .00,    .00
201213,18421,S1,22, 64.59,    .00,  13.64,  68.18,  18.18,    .00,    .00,    .00, 100.00,    .00,    .00
201213,18422,S1,15, 65.27,    .00,  40.00,  26.67,  26.67,   6.67,    .00,    .00,  50.00,  50.00,    .00
201213,18423,S1,7, 60.29,    .00,  14.29,  57.14,    .00,  14.29,  14.29,    .00, 100.00,    .00,    .00
201213,18430,S1,122, 59.94,    .00,   6.56,  56.56,  28.69,   6.56,   1.64,    .00,  30.00,  70.00,    .00
201213,18438,1,6, 87.83,  83.33,  16.67,    .00,    .00,    .00,    .00,    .00,  30.00,  60.00,  10.00
201213,18440,1,11, 46.45,    .00,   9.09,  36.36,  18.18,   9.09,    .00,  27.27, 100.00,    .00,    .00
201213,18442,1,4, 68.50,    .00,  50.00,  50.00,    .00,    .00,    .00,    .00,  10.00,  60.00,  30.00
201213,18444,1,2, 64.50,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,  22.00,  60.00,  18.00
201213,18448,1,5, 67.80,    .00,  20.00,  80.00,    .00,    .00,    .00,    .00,  40.00,  40.00,  20.00
201213,18455,S1,55, 64.96,   9.09,  27.27,  40.00,  20.00,   1.82,   1.82,    .00,    .00,  50.00,  50.00
201213,18463,S2,40, 63.40,    .00,  15.00,  72.50,  10.00,    .00,    .00,   2.50,  60.00,  40.00,    .00
201213,18481,S2,100, 62.71,  25.00,  15.00,  15.00,  14.00,  25.00,   4.00,   2.00,    .00, 100.00,    .00
201213,18482,S1,103, 72.21,  32.04,  30.10,  14.56,  13.59,   8.74,    .97,    .00,    .00, 100.00,    .00
201213,18483,1,2, 54.00,    .00,    .00,    .00, 100.00,    .00,    .00,    .00,  50.00,  40.00,  10.00
201213,18487,S1,57, 57.25,   3.51,  24.56,  15.79,  29.82,  21.05,    .00,   5.26,    .00, 100.00,    .00
201213,18515,S2,33, 64.82,  12.12,  24.24,  24.24,  27.27,  12.12,    .00,    .00,    .00, 100.00,    .00
201213,18530,S2,29, 62.97,    .00,  10.34,  72.41,  13.79,   3.45,    .00,    .00,  50.00,  50.00,    .00
201213,18531,S2,44, 61.86,    .00,   2.27,  75.00,  20.45,   2.27,    .00,    .00,    .00,    .00,    .00
201213,18532,S1,41, 57.15,    .00,    .00,  48.78,  43.90,   2.44,    .00,   4.88,  50.00,  50.00,    .00
201213,18533,S1,69, 66.28,    .00,  30.43,  63.77,   4.35,    .00,    .00,   1.45, 100.00,    .00,    .00
201213,18536,S2,39, 65.51,  15.38,  28.21,  28.21,  15.38,  10.26,    .00,   2.56,    .00,  70.00,  30.00
201213,18543,1,29, 62.72,   6.90,  20.69,  44.83,  13.79,   6.90,   6.90,    .00,  30.00,  70.00,    .00
201213,18547,S1,53, 62.51,    .00,  28.30,  47.17,  15.09,   5.66,    .00,   3.77,  90.00,    .00,  10.00
201213,18549,S1,52, 63.62,  15.38,  26.92,  15.38,  21.15,  19.23,    .00,   1.92,  10.00,  90.00,    .00
201213,18551,S2,136, 76.65,  49.26,  21.32,  17.65,   5.15,   5.15,    .74,    .74,  20.00,  80.00,    .00
201213,18552,S2,15, 62.60,   6.67,  20.00,  33.33,  20.00,  20.00,    .00,    .00,    .00,  90.00,  10.00
201213,18592,S1,100, 61.43,  10.00,  23.00,  28.00,  23.00,   9.00,   3.00,   4.00,  10.00,  90.00,    .00
201213,18607,S2,38, 58.76,    .00,   5.26,  57.89,  28.95,   5.26,    .00,   2.63,    .00,    .00,    .00
201213,18612,S2,42, 63.76,    .00,  19.05,  76.19,   2.38,    .00,    .00,   2.38, 100.00,    .00,    .00
201213,18617,S2,6, 47.33,    .00,    .00,    .00,  33.33,  66.67,    .00,    .00,  35.00,  65.00,    .00
201213,18620,S1,64, 63.72,    .00,  18.75,  65.63,  12.50,   1.56,    .00,   1.56,  50.00,  50.00,    .00
201213,18622,S1,41, 76.17,  46.34,  34.15,   9.76,   4.88,   2.44,   2.44,    .00,  45.00,  55.00,    .00
